,url,title,published,content,tag
88,https://plana.earth/academy/environmental-impact-2020-pandemic-covid19-nature-is-not-healing/,The Environmental Impact of 2020: Nature is not healing,2020-12-08,"The common belief that the current and global pandemic has made our world more sustainable is a sweet illusion. At the beginning of lockdowns, many people claimed on social media: “Nature is healing, we are the virus”, leading to an ocean of memes and tweets. From Venice canals, where swans returned with fish living their best marine lives, to wildlife taking back cities’ streets. We would like to believe that the environmental impact of 2020, has been positive. ",p
89,https://plana.earth/academy/environmental-impact-2020-pandemic-covid19-nature-is-not-healing/,The Environmental Impact of 2020: Nature is not healing,2020-12-08,"However, this is not the case: we are at the same point as in 2019, even worse. The pandemic has harmed the environment more than we thought, resulting in a negative environmental impact. ",p
90,https://plana.earth/academy/environmental-impact-2020-pandemic-covid19-nature-is-not-healing/,The Environmental Impact of 2020: Nature is not healing,2020-12-08,"Wow. This is New York today where the city’s streets are empty and nature has returned for the first time since 65,000,000 BC.The earth is healing, we are the virus. pic.twitter.com/UUQwgrtW7R— St Peter (@stpeteyontweety) April 5, 2020",p
91,https://plana.earth/academy/environmental-impact-2020-pandemic-covid19-nature-is-not-healing/,The Environmental Impact of 2020: Nature is not healing,2020-12-08,"Wow. This is New York today where the city’s streets are empty and nature has returned for the first time since 65,000,000 BC.The earth is healing, we are the virus. pic.twitter.com/UUQwgrtW7R",p
92,https://plana.earth/academy/environmental-impact-2020-pandemic-covid19-nature-is-not-healing/,The Environmental Impact of 2020: Nature is not healing,2020-12-08,Has 2020 been good for the planet?,h2
93,https://plana.earth/academy/environmental-impact-2020-pandemic-covid19-nature-is-not-healing/,The Environmental Impact of 2020: Nature is not healing,2020-12-08,"So let’s look at the bigger picture: during global lockdowns, C02 emissions decreased by 17% daily globally in April, with 26% of decrease, on average per country. Globally, carbon emissions have reduced by 8.8%. Nevertheless, the same situation happened during the 2008 financial crisis. The world witnessed carbon emissions drop, to skyrocket again, once the economy restarted. ",p
94,https://plana.earth/academy/environmental-impact-2020-pandemic-covid19-nature-is-not-healing/,The Environmental Impact of 2020: Nature is not healing,2020-12-08,"When everyone was amazed by the bluest skies, due to a decrease in air traffic, carbon concentrations were at their highest point. The Mona Loa Observatory reported a seasonal peak of 417.1 parts per million in May 2020, compared to 408 ppm in 2019. It is the highest monthly reading ever recorded, in millions of years. On this finding, scientists said that we would need to pursue efforts for 12 months, to see a small decrease in carbon emissions concentration. Hence, our efforts during the pandemic have been nothing but a drop in the ocean, and this is not how we are going to save the planet.",p
95,https://plana.earth/academy/environmental-impact-2020-pandemic-covid19-nature-is-not-healing/,The Environmental Impact of 2020: Nature is not healing,2020-12-08,"The movement behind addressing our environmental impact has been highlighted this year by the Fridays for Future movements, and Greta Thunberg on Time cover. Meanwhile, numerous continents like Australia, Indonesia, and Siberia saw half of their forests and biodiversity burning. We can say that 2020 has been a daunting year for sustainability. So let’s make 2021 count by answering the following question: What is the environmental impact of 2020, during covid-19?",p
96,https://plana.earth/academy/environmental-impact-2020-pandemic-covid19-nature-is-not-healing/,The Environmental Impact of 2020: Nature is not healing,2020-12-08,"And while we’re it, you do not have to be a sustainability guru or obtain a degree in quantum physics to solve environmental issues. You are part of the solution because it is about understanding the problem first.",p
97,https://plana.earth/academy/environmental-impact-2020-pandemic-covid19-nature-is-not-healing/,The Environmental Impact of 2020: Nature is not healing,2020-12-08,What is an environmental impact?,h2
98,https://plana.earth/academy/environmental-impact-2020-pandemic-covid19-nature-is-not-healing/,The Environmental Impact of 2020: Nature is not healing,2020-12-08,"Let’s begin with starters, everyone talks about environmental impacts, but honestly, what are they? By definition, an environmental impact is the effects that the activities of people and businesses have on the environment. An environmental impact can be both positive and negative. However, in the 21rst century, especially 2020 — it has mainly been negative. Environmental impacts can be compared to a domino game or butterfly effect; where small impacts have a significant effect on our future.",p
99,https://plana.earth/academy/environmental-impact-2020-pandemic-covid19-nature-is-not-healing/,The Environmental Impact of 2020: Nature is not healing,2020-12-08,"According to the European Commission, changes in environmental conditions lead to impacts on the social and economic functions on the environment, such as the provision of adequate conditions for health, resources availability and biodiversity. An environmental impact often occurs in a sequence: for example, carbon emissions cause global warming (primary effect), which causes an increase in temperature (secondary outcome), leading to ice sheets melting (tertiary development), finally leading to loss of biodiversity.",p
100,https://plana.earth/academy/environmental-impact-2020-pandemic-covid19-nature-is-not-healing/,The Environmental Impact of 2020: Nature is not healing,2020-12-08,Now that we have understood the principles of environmental impact let’s dive into the core of the subject.,p
101,https://plana.earth/academy/environmental-impact-2020-pandemic-covid19-nature-is-not-healing/,The Environmental Impact of 2020: Nature is not healing,2020-12-08,The environmental impact of International Policies,h2
102,https://plana.earth/academy/environmental-impact-2020-pandemic-covid19-nature-is-not-healing/,The Environmental Impact of 2020: Nature is not healing,2020-12-08,"If we could resume 2020 in a word, it would be “Ecocide”. The term “ecocide” was coined by US biologist Arthur Galston in the 1950s, while he was working on Agent orange, during World War II. Ecocide is defined by: “An individual who wilfully causes or orders the causing of widespread, long-term and severe damage to the natural environment shall, on conviction thereof, be sentenced’. This definition is part of the 1991 draft of the “Code of Offences Against the Peace and Security of Mankind”. ",p
103,https://plana.earth/academy/environmental-impact-2020-pandemic-covid19-nature-is-not-healing/,The Environmental Impact of 2020: Nature is not healing,2020-12-08,"Since then, ecocide is not recognised as a punishable crime by the United Nations and is not part of  International Law. Hence, no one can be held accountable for their negligence on the environment. The lack of regulations leads companies and individuals to fail to minimize their environmental impact.  However, if ecocide was part of international law, companies will think twice before releasing chemicals in rivers.",p
104,https://plana.earth/academy/environmental-impact-2020-pandemic-covid19-nature-is-not-healing/,The Environmental Impact of 2020: Nature is not healing,2020-12-08,"Unless you are working at the European Commission, it is difficult to make sense of the carbon tax regulation framework. According to economists like Nicholas Stern, the climate crisis is a result of multiple market failures. Economists and environmentalists have urged policymakers to increase the price of activities that generate high levels of GHG emissions. But we are not there yet.",p
105,https://plana.earth/academy/environmental-impact-2020-pandemic-covid19-nature-is-not-healing/,The Environmental Impact of 2020: Nature is not healing,2020-12-08,"For example, the United Nations is not the fittest institution to deal with climate change, as it was initially created to avoid another war. On top of that, members of the United Nations (countries) are not legally bound by recommendations made by the UN. Countries can sign the Paris Agreement targets voluntarily with no legal ratification, or legal obligations in case of non-compliance. Also, developing countries are allowed to emit more until they develop technologies to emit less. To cut carbon emissions, the government must increase investment in sustainable innovation and low-carbon technologies and adopt policies that address those market failures.",p
